,date,id,sentiment_compound,sentiment_neg,sentiment_pos,sentiment_neu,symbol,t-3_perc,t-2_perc,t-1_perc,t0_perc,t1_perc,t2_perc,t3_perc
26,2009-01-12 05:00:00,09-028,-0.9908,0.10400000000000001,0.07200000000000001,0.8240000000000001,rad,0.0,-0.02857142857142847,-0.02941176470588236,0.1212121212121211,-0.05405405405405406,-0.05714285714285705,0.303030303030303
27,2014-12-03 05:00:00,14-1348,0.9821000000000001,0.068,0.133,0.799,rad,-0.01642335766423375,0.00927643784786647,0.003676470588235281,0.0219780219780219,0.01971326164874565,-0.01405975395430581,0.01426024955436711
28,2014-12-03 05:00:00,14-1348,0.9821000000000001,0.068,0.133,0.799,rad,-0.01642335766423375,0.00927643784786647,0.003676470588235281,0.0219780219780219,0.01971326164874565,-0.01405975395430581,0.01426024955436711
29,2017-03-28 04:00:00,17-326,-0.9918,0.162,0.046,0.792,ebay,-0.0035799522673032325,0.0008982035928144505,0.0029913251570445887,0.003578884580972108,0.0014858841010403356,-0.0038575667655786905,0.005659815311289673
30,2011-02-17 05:00:00,11-206,-0.9978,0.196,0.054,0.75,wu,-0.007452258965999103,0.00797747536367921,0.0009310986964619072,0.007441860465116301,-0.025392428439519832,-0.007579346281383237,0.0023866348448686736
31,2011-02-17 05:00:00,11-206,-0.9978,0.196,0.054,0.75,ebay,0.01772002362669811,0.0,0.006674405107370829,-0.0046122801960217785,-0.02548508543295691,-0.023774145616641817,0.007305936073059405
32,2011-06-29 04:00:00,11-854,-0.9927,0.156,0.07200000000000001,0.772,wu,0.006240249609984483,0.013953488372093092,0.014780835881753163,0.006027122049221623,0.010484273589615345,-0.0444664031620553,0.010341261633919352
33,2011-06-29 04:00:00,11-854,-0.9927,0.156,0.07200000000000001,0.772,ebay,0.012698412698412653,0.008707767328457017,0.06560773480662974,0.04569021386908623,0.014564611093895286,-0.0030543677458766405,0.008578431372548989
34,2014-12-11 05:00:00,14-1384,-0.9883000000000001,0.135,0.048,0.8180000000000001,ebay,0.00453309156844961,-0.0023465703971118357,0.027410891984801733,-0.017874438672184412,-0.005917159763313751,0.009018759018758926,0.008312477654629946
35,2017-12-08 05:00:00,17-1390,-0.9923000000000001,0.17,0.04,0.789,ebay,,,,,,,
36,2014-10-16 04:00:00,14-1140,-0.9818,0.161,0.055,0.783,ebay,0.002576298057867632,-0.006918363312907738,-0.04697452229299359,0.0014619883040936088,0.026068821689259725,0.03373983739837394,-0.014353126228863533
37,2011-09-29 04:00:00,11-1282,0.9881000000000001,0.043000000000000003,0.117,0.84,lmt,0.006641366223908873,-0.01279116736232666,-0.011320240043644292,0.002069250931163058,-0.020374449339207068,0.0216413715570547,-0.002888583218707108
38,2011-12-08 05:00:00,11-1609,-0.9902000000000001,0.117,0.068,0.8150000000000001,ebay,0.006514657980456029,0.0012944983818770073,0.0029088558500323103,0.01965839510151457,-0.01611883691529714,-0.009315772566655944,-0.018482490272373586
39,2017-05-22 04:00:00,17-554,0.9887,0.092,0.14200000000000002,0.766,c,0.0016672224074691933,0.016977363515312982,-0.000654664484451728,0.010645266950540355,0.009074704261870181,-0.005138911193190987,0.0019370460048426796
40,2017-05-22 04:00:00,17-554,0.9887,0.092,0.14200000000000002,0.766,c,0.0016672224074691933,0.016977363515312982,-0.000654664484451728,0.010645266950540355,0.009074704261870181,-0.005138911193190987,0.0019370460048426796
41,2015-03-25 04:00:00,15-370,0.9576,0.09,0.106,0.804,slb,-0.004491926672332225,-0.0018292682926830395,0.017593158216249405,-0.0015608116220435786,0.0018037518037519185,0.014043932301044393,-0.012310606060606188
42,2015-03-25 04:00:00,15-370,0.9576,0.09,0.106,0.804,slb,-0.004491926672332225,-0.0018292682926830395,0.017593158216249405,-0.0015608116220435786,0.0018037518037519185,0.014043932301044393,-0.012310606060606188
43,2009-10-05 04:00:00,09-1074,0.7184,0.094,0.111,0.795,ba,-0.037673130193905835,-0.013625023987718254,0.017120622568093546,0.00019127773527150005,-0.009562057754828879,0.009847460899787608,0.007456978967495198
